user_id,image_id,valence,arousal,dominance,rating,categorical_emotion
53,1495,5,1,4,1,Happiness
53,380,1,4,1,0,Disgust
53,2046,2,4,1,0,Sadness
54,2353,4,4,1,1,Happiness
54,2046,1,1,1,0,Sadness
54,2206,4,1,3,1,Neutral
54,137,1,1,2,0,Sadness
54,216,5,1,1,1,Neutral
54,3059,1,2,4,0,Sadness
54,1821,3,1,3,0,Disgust
54,1034,3,2,3,0,Neutral
54,1279,4,2,3,1,Happiness
54,484,4,1,2,1,Happiness
54,1082,4,1,2,1,Happiness
54,380,2,2,4,0,Anger
54,948,3,2,1,1,Neutral
54,1495,4,3,1,1,Happiness
54,1805,1,1,3,0,Sadness
55,2353,3,2,5,1,Neutral
55,484,5,3,4,1,Happiness
55,1821,5,4,4,1,Happiness
55,1082,3,1,3,1,Neutral
55,137,2,2,5,1,Sadness
55,1495,4,3,2,1,Happiness
55,380,2,2,2,1,Disgust
55,1805,2,3,4,1,Sadness
55,948,3,1,1,0,Neutral
55,3059,3,2,2,0,Sadness
55,216,3,1,1,1,Neutral
55,1279,4,4,3,1,Happiness
55,2206,3,2,2,1,Neutral
55,1034,3,2,2,1,Neutral
55,2046,2,2,2,0,Neutral
56,645,5,1,2,1,Neutral
56,1600,3,1,1,1,Neutral
56,746,3,1,2,0,Neutral
56,2341,4,1,3,1,Neutral
56,1628,5,2,2,1,Happiness
56,271,3,1,2,1,Neutral
56,2963,3,2,3,1,Neutral
56,2618,4,3,3,1,Happiness
56,1546,3,3,2,1,Neutral
56,319,3,1,3,0,Disgust
56,2016,1,4,4,0,Sadness
56,890,4,3,3,1,Happiness
56,1761,2,3,4,0,Sadness
56,1438,5,3,4,1,Happiness
56,1365,5,3,4,1,Happiness
57,2341,5,1,3,0,Happiness
57,2963,4,1,1,0,Neutral
57,2618,4,1,3,0,Happiness
57,1438,5,3,3,1,Happiness
57,271,3,2,2,1,Neutral
57,1600,3,1,1,1,Surprise
57,890,1,4,4,0,Sadness
57,319,2,3,2,0,Surprise
57,1628,3,1,1,0,Neutral
57,1546,3,3,3,1,Fear
57,645,5,4,3,1,Happiness
57,746,5,3,3,1,Happiness
57,2016,1,4,4,0,Sadness
57,1761,1,5,5,0,Sadness
57,1365,5,2,2,1,Happiness
58,271,2,2,2,1,Neutral
58,1546,3,4,3,1,Fear
58,2618,3,2,2,1,Happiness
58,1761,4,1,2,1,Sadness
58,890,2,2,2,1,Fear
58,2016,2,2,2,0,Sadness
58,319,1,3,4,0,Disgust
58,746,3,4,4,1,Fear
58,1628,3,3,2,1,Happiness
58,1438,3,4,3,1,Happiness
58,645,3,4,3,1,Happiness
58,1365,4,3,3,1,Happiness
58,1600,2,1,2,1,Neutral
58,2341,2,2,1,1,Sadness
58,2963,4,4,4,1,Happiness
59,2016,2,1,2,0,Sadness
59,319,1,1,2,0,Sadness
59,1761,1,1,2,0,Sadness
59,2963,5,2,2,1,Happiness
59,746,2,1,2,0,Fear
59,1600,3,3,3,1,Neutral
59,1546,3,2,2,0,Sadness
59,2341,4,3,4,1,Happiness
59,1365,4,3,4,1,Happiness
59,645,4,3,4,1,Happiness
59,271,3,3,3,1,Neutral
59,1438,4,2,4,1,Happiness
59,890,2,1,2,0,Sadness
59,2618,2,2,2,1,Happiness
59,1628,3,3,3,1,Neutral
60,99,4,3,4,1,Happiness
60,2045,2,1,1,1,Sadness
60,2121,4,4,4,1,Happiness
60,2408,3,1,1,0,Neutral
60,346,4,4,3,1,Happiness
60,2583,3,2,1,1,Happiness
60,2914,5,5,5,1,Happiness
60,2050,1,1,1,1,Sadness
60,584,4,3,4,1,Fear
60,1012,4,4,3,1,Happiness
60,2723,3,3,4,1,Happiness
60,1388,5,4,4,1,Happiness
60,1089,3,1,1,0,Neutral
60,3037,2,4,3,0,Anger
60,2409,4,4,3,1,Happiness
61,3037,2,1,1,0,Sadness
61,2723,3,3,3,0,Happiness
61,2408,2,1,1,0,Neutral
61,346,1,1,1,0,Disgust
61,2050,1,1,1,0,Sadness
61,2914,4,4,1,1,Happiness
61,1089,5,4,2,1,Happiness
61,2045,1,1,1,0,Sadness
61,1012,3,3,3,1,Surprise
61,584,2,2,2,1,Surprise
61,1388,2,2,2,1,Happiness
61,2583,2,2,2,0,Surprise
61,2409,3,2,3,1,Fear
61,99,2,5,4,1,Happiness
61,2121,5,5,5,1,Happiness
62,1012,3,1,1,1,Neutral
62,346,2,2,1,0,Disgust
62,3037,2,1,1,0,Anger
62,2583,4,1,1,1,Happiness
62,1388,5,2,2,1,Happiness
62,2121,3,3,3,1,Happiness
62,2408,2,2,2,0,Sadness
62,2409,4,2,2,1,Happiness
62,99,5,2,1,1,Happiness
62,2914,2,2,2,1,Happiness
62,1089,3,1,1,1,Neutral
62,2050,4,3,2,0,Surprise
62,2723,5,1,1,1,Happiness
62,2045,1,1,1,0,Sadness
62,584,3,1,1,1,Happiness
63,2723,4,2,4,1,Neutral
63,2408,4,3,2,1,Happiness
63,1089,5,3,3,1,Happiness
63,2121,5,4,2,1,Happiness
63,2409,3,3,2,1,Happiness
63,2583,4,2,2,1,Happiness
63,346,3,3,3,0,Disgust
63,99,5,3,2,1,Happiness
63,1012,4,2,2,1,Neutral
63,3037,4,4,4,1,Sadness
63,2050,1,4,5,0,Fear
63,584,4,3,2,1,Happiness
63,1388,5,2,1,1,Happiness
63,2914,4,2,1,1,Happiness
63,2045,2,4,3,0,Sadness
64,1801,4,2,4,1,Neutral
64,1538,5,4,4,1,Happiness
64,2352,3,2,2,1,Neutral
64,750,2,3,2,0,Neutral
64,2366,2,2,2,0,Fear
64,2742,4,4,3,1,Happiness
64,1055,5,3,3,1,Happiness
64,1910,3,2,3,1,Neutral
64,250,4,3,4,1,Neutral
64,2405,4,2,4,1,Neutral
64,880,2,3,2,0,Sadness
64,1833,2,3,2,0,Sadness
64,1045,4,3,3,1,Happiness
64,2024,1,2,2,0,Sadness
64,480,5,3,3,1,Happiness
65,2358,4,2,1,1,Happiness
65,2677,2,4,3,0,Fear
65,925,3,1,1,0,Surprise
65,2410,3,1,3,1,Sadness
65,2581,4,2,3,1,Happiness
65,2792,2,1,4,0,Sadness
65,205,4,2,1,1,Happiness
65,227,1,5,5,0,Fear
65,2776,3,1,2,0,Sadness
65,1751,1,1,3,0,Sadness
65,2111,3,1,1,1,Neutral
65,2481,3,1,1,1,Neutral
65,2998,2,3,4,0,Sadness
65,2787,1,2,5,0,Sadness
65,880,1,4,5,0,Sadness
66,2742,3,3,3,0,Neutral
66,2358,3,3,3,0,Neutral
66,480,4,1,3,1,Neutral
66,2024,2,1,1,0,Neutral
66,2581,5,2,3,1,Happiness
66,2352,2,1,1,1,Sadness
66,250,3,1,1,0,Neutral
66,2776,3,1,1,0,Neutral
66,750,3,1,1,0,Surprise
66,2792,3,1,1,0,Neutral
66,227,2,1,4,0,Neutral
66,1751,1,1,1,1,Sadness
66,2111,3,2,3,1,Neutral
66,2998,1,1,1,0,Sadness
66,880,1,1,1,0,Sadness
67,1751,2,2,2,1,Sadness
67,2024,3,1,3,1,Sadness
67,2998,2,2,1,1,Sadness
67,250,3,1,3,0,Neutral
67,2792,3,1,3,0,Neutral
67,2581,4,2,3,1,Happiness
67,2352,2,1,2,1,Sadness
67,480,4,2,3,1,Happiness
67,2742,3,1,3,1,Neutral
67,2776,3,1,3,1,Neutral
67,227,3,3,2,0,Fear
67,750,2,1,3,1,Sadness
67,2358,3,1,3,1,Neutral
67,2111,4,1,3,1,Happiness
67,880,2,1,3,1,Sadness
68,1055,5,2,5,1,Happiness
68,227,1,5,5,0,Fear
68,2792,3,1,1,0,Neutral
68,2024,3,2,2,0,Neutral
68,2358,3,3,4,0,Fear
68,2581,5,1,1,1,Happiness
68,480,3,1,1,1,Neutral
68,2742,3,3,3,1,Happiness
68,2998,2,2,2,0,Sadness
68,2776,3,1,1,0,Neutral
68,2111,4,1,1,1,Neutral
68,750,4,2,1,1,Neutral
68,1751,2,2,2,0,Disgust
68,2352,5,1,1,1,Happiness
68,250,3,1,2,0,Neutral
69,1300,2,3,2,1,Neutral
69,2481,1,1,1,1,Neutral
69,2787,3,2,3,0,Neutral
69,2405,5,2,2,1,Happiness
69,925,3,1,4,1,Neutral
69,1538,4,2,2,1,Happiness
69,1833,1,1,1,0,Sadness
69,1045,4,3,1,1,Happiness
69,205,1,1,1,1,Neutral
69,1910,1,1,1,0,Surprise
69,1801,1,1,1,0,Sadness
69,2410,1,1,2,0,Fear
69,2366,3,1,1,0,Fear
69,2677,1,4,4,0,Anger
69,1055,4,3,2,1,Happiness
70,1300,5,1,5,1,Happiness
70,205,3,3,4,1,Fear
70,1833,1,4,2,1,Sadness
70,1045,4,2,3,1,Happiness
70,1910,4,3,3,0,Fear
70,2366,2,3,3,0,Fear
70,1538,4,3,3,1,Neutral
70,925,1,4,4,0,Anger
70,2481,3,3,3,1,Neutral
70,2677,1,4,4,0,Sadness
70,2410,3,3,3,1,Neutral
70,1801,2,4,2,0,Anger
70,2787,2,4,4,1,Sadness
70,2405,4,4,4,1,Happiness
70,1055,3,2,2,1,Surprise
71,461,3,1,5,1,Happiness
71,1300,5,1,5,1,Happiness
71,2787,3,3,3,1,Sadness
71,2481,3,3,3,0,Neutral
71,1801,3,3,3,0,Neutral
71,925,3,3,3,0,Neutral
71,1910,3,3,3,0,Fear
71,1045,3,3,3,1,Happiness
71,2410,3,3,3,0,Fear
71,2677,3,3,3,1,Fear
71,1833,3,3,3,0,Sadness
71,2366,3,3,3,1,Surprise
71,205,3,3,3,1,Anger
71,1538,5,5,5,1,Happiness
71,2405,5,5,5,1,Happiness
72,599,4,2,3,1,Happiness
72,400,4,2,2,1,Happiness
72,1747,3,1,2,0,Neutral
72,1737,2,3,2,1,Sadness
72,2003,3,3,2,0,Fear
72,1745,1,2,4,0,Sadness
72,6,3,3,3,1,Fear
72,148,1,4,5,0,Fear
72,3042,3,2,1,0,Surprise
72,1127,4,3,3,1,Happiness
72,1730,5,3,4,1,Happiness
72,1461,3,4,4,1,Fear
72,1428,4,3,3,1,Happiness
72,461,4,1,2,1,Happiness
72,1300,5,2,3,1,Happiness
73,2368,4,1,5,1,Neutral
73,1461,4,1,5,1,Neutral
73,1730,5,1,5,1,Sadness
73,6,2,3,3,0,Fear
73,599,3,1,5,1,Neutral
73,148,1,3,3,0,Disgust
73,1737,4,2,2,1,Happiness
73,1428,3,1,5,1,Neutral
73,3042,3,1,3,0,Neutral
73,1127,5,4,3,1,Happiness
73,400,4,1,5,1,Happiness
73,1745,3,1,5,0,Neutral
73,1747,3,1,5,1,Neutral
73,2003,3,1,5,1,Neutral
73,461,3,1,5,0,Neutral
74,2368,5,2,3,1,Happiness
74,400,5,1,1,1,Happiness
74,1461,5,3,3,1,Happiness
74,148,1,5,4,0,Surprise
74,1127,4,1,1,1,Happiness
74,3042,2,2,2,0,Sadness
74,1737,5,2,3,1,Happiness
74,1745,2,2,2,0,Sadness
74,2003,2,2,4,1,Sadness
74,1730,5,1,5,1,Happiness
74,1747,3,2,2,1,Happiness
74,6,4,3,3,1,Surprise
74,599,4,2,4,1,Happiness
74,1428,5,1,5,1,Happiness
74,461,5,1,1,1,Happiness
75,2368,3,3,3,1,Happiness
75,1730,4,4,4,1,Happiness
75,1127,5,5,5,1,Happiness
75,2003,2,2,2,0,Sadness
75,1745,2,2,2,0,Sadness
75,1737,5,5,5,1,Happiness
75,400,5,5,5,1,Happiness
75,599,5,5,5,1,Neutral
75,148,5,5,5,0,Fear
75,1461,2,3,4,1,Fear
75,3042,5,5,5,1,Anger
75,6,5,4,4,0,Fear
75,1428,5,5,5,1,Happiness
75,1747,4,3,3,1,Neutral
75,461,4,4,4,1,Happiness
76,732,2,2,1,1,Fear
76,2306,4,2,3,1,Happiness
76,438,2,2,3,0,Disgust
76,889,2,1,1,0,Sadness
76,2098,4,3,2,1,Happiness
76,1362,5,3,3,1,Happiness
76,2162,4,2,1,1,Happiness
76,2387,4,2,3,1,Happiness
76,1710,5,3,3,1,Happiness
76,1427,5,4,3,1,Happiness
76,381,1,1,3,0,Sadness
76,2161,4,1,3,1,Happiness
76,2259,3,1,3,1,Neutral
76,1802,3,1,3,0,Neutral
76,2368,5,3,3,1,Happiness
77,1007,1,1,1,0,Sadness
77,438,3,2,3,1,Happiness
77,2306,1,1,1,0,Neutral
77,1802,1,1,1,0,Neutral
77,2259,1,1,1,0,Neutral
77,2162,4,4,4,1,Happiness
77,2387,3,3,3,0,Sadness
77,1362,4,5,5,1,Happiness
77,732,4,5,5,1,Fear
77,889,1,1,1,0,Sadness
77,1710,5,5,5,1,Surprise
77,1427,5,5,5,1,Happiness
77,2098,5,5,5,1,Happiness
77,381,1,5,1,0,Fear
77,2161,5,5,5,1,Surprise
78,1007,3,3,3,1,Neutral
78,1362,5,5,3,1,Happiness
78,2387,3,1,2,1,Sadness
78,438,3,1,2,0,Anger
78,2306,4,2,3,1,Neutral
78,381,2,3,1,0,Sadness
78,1427,5,2,3,1,Happiness
78,2162,3,1,3,1,Neutral
78,2161,5,1,3,1,Happiness
78,889,1,1,1,0,Sadness
78,1802,3,1,3,1,Neutral
78,2098,4,1,3,1,Neutral
78,732,4,2,3,1,Happiness
78,2259,3,1,3,1,Neutral
78,1710,5,4,3,1,Happiness
79,1007,3,2,3,1,Neutral
79,381,2,3,5,1,Sadness
79,2162,5,3,3,1,Happiness
79,889,3,3,3,1,Neutral
79,1802,3,1,3,1,Sadness
79,2161,5,3,3,1,Happiness
79,1362,5,4,3,1,Happiness
79,1427,5,4,3,1,Happiness
79,2098,4,2,4,1,Happiness
79,2387,2,2,3,1,Sadness
79,1710,3,3,3,1,Happiness
79,438,4,3,3,1,Happiness
79,732,3,3,3,1,Neutral
79,2306,3,3,3,1,Neutral
79,2259,3,3,3,1,Happiness
80,2684,3,3,2,1,Surprise
80,1980,1,1,1,0,Sadness
80,2135,5,3,4,1,Happiness
80,2114,5,2,3,1,Happiness
80,158,3,2,1,0,Disgust
80,128,1,1,1,0,Sadness
80,62,1,5,1,1,Fear
80,3032,3,1,3,1,Neutral
80,1254,3,1,3,1,Surprise
80,1513,5,2,5,1,Happiness
80,2323,5,3,3,1,Happiness
80,1979,1,1,1,1,Sadness
80,2985,1,1,1,1,Sadness
80,321,3,4,1,0,Fear
80,1007,4,2,3,1,Happiness
81,80,4,4,3,1,Happiness
81,2302,3,1,3,1,Neutral
81,739,2,3,3,0,Sadness
81,2839,2,3,3,0,Fear
81,2654,2,3,3,0,Sadness
81,567,5,4,3,1,Happiness
81,655,5,4,3,1,Happiness
81,2660,2,3,3,0,Sadness
81,2892,3,4,3,1,Fear
81,2789,3,4,3,1,Sadness
81,1550,5,4,3,1,Happiness
81,2695,4,3,3,1,Happiness
81,2933,3,4,3,1,Happiness
81,1335,5,2,3,1,Happiness
81,1007,2,4,3,0,Sadness
82,2654,3,1,1,1,Sadness
82,2302,4,2,3,1,Surprise
82,128,2,1,2,1,Sadness
82,1335,3,1,1,1,Neutral
82,62,4,3,2,1,Surprise
82,2114,4,2,2,1,Happiness
82,3032,3,1,1,0,Neutral
82,2933,4,2,2,1,Surprise
82,1254,4,2,2,1,Happiness
82,2985,1,1,2,1,Sadness
82,739,2,1,2,1,Sadness
82,2660,1,2,2,1,Sadness
82,567,4,2,3,1,Happiness
82,2892,5,3,3,1,Happiness
82,2695,2,1,2,1,Disgust
83,1254,3,4,2,0,Neutral
83,567,1,1,1,1,Neutral
83,128,2,5,1,0,Disgust
83,62,2,2,5,0,Fear
83,3032,1,1,1,1,Fear
83,2985,1,1,1,0,Sadness
83,2302,1,1,1,1,Neutral
83,2933,3,4,4,1,Anger
83,1335,2,4,1,1,Happiness
83,2660,1,1,1,1,Sadness
83,2114,1,3,1,1,Happiness
83,2654,2,1,1,1,Sadness
83,2892,4,1,5,1,Neutral
83,739,2,1,1,1,Neutral
83,2695,1,1,1,1,Neutral
84,62,5,4,2,1,Happiness
84,2933,5,5,3,1,Happiness
84,2892,4,3,3,1,Happiness
84,739,2,2,2,0,Fear
84,1335,3,2,3,1,Neutral
84,2660,3,1,1,1,Fear
84,2114,3,4,3,1,Happiness
84,567,4,4,3,1,Happiness
84,2654,3,3,3,1,Neutral
84,3032,1,1,1,0,Anger
84,2985,2,1,3,1,Neutral
84,2302,4,3,3,1,Happiness
84,1254,3,2,3,0,Neutral
84,2695,3,3,3,1,Fear
84,128,1,1,3,0,Sadness
85,954,2,1,1,1,Surprise
85,174,4,1,1,1,Happiness
85,2789,3,2,1,1,Fear
85,1980,1,3,3,1,Sadness
85,1979,1,3,3,1,Sadness
85,2684,3,2,1,1,Surprise
85,2135,5,1,2,1,Happiness
85,1513,5,3,3,1,Happiness
85,321,2,3,2,1,Fear
85,158,2,3,2,0,Fear
85,2839,3,1,1,1,Neutral
85,2323,4,2,1,1,Happiness
85,1550,4,1,1,1,Happiness
85,655,4,1,1,1,Happiness
85,80,4,2,1,0,Happiness
86,1521,4,3,4,1,Neutral
86,2559,3,2,3,0,Surprise
86,655,4,1,4,1,Neutral
86,1513,3,2,2,1,Happiness
86,321,2,2,2,0,Fear
86,1979,2,1,2,0,Sadness
86,2684,3,1,2,0,Surprise
86,2135,3,1,1,0,Neutral
86,2789,3,1,3,1,Happiness
86,80,3,1,4,0,Disgust
86,1550,2,3,3,1,Happiness
86,158,2,1,4,0,Disgust
86,1980,3,1,4,1,Sadness
86,2323,3,1,3,0,Neutral
86,2839,3,2,4,0,Neutral
87,1521,4,4,3,1,Surprise
87,954,2,5,5,1,Disgust
87,2684,3,4,4,1,Fear
87,655,5,3,5,1,Happiness
87,2323,5,2,3,1,Happiness
87,1979,2,2,4,0,Sadness
87,2789,3,1,1,1,Neutral
87,1980,3,3,2,1,Neutral
87,2135,5,4,4,1,Happiness
87,2839,3,4,4,1,Surprise
87,1550,3,3,3,1,Happiness
87,158,2,5,3,1,Fear
87,321,2,5,4,1,Fear
87,1513,4,1,3,1,Happiness
87,80,3,2,3,0,Neutral
88,347,2,1,3,0,Surprise
88,738,4,2,3,1,Happiness
88,278,3,1,3,0,Fear
88,1502,4,3,3,1,Happiness
88,2734,5,4,3,1,Happiness
88,1840,3,1,3,0,Neutral
88,1780,2,1,3,0,Sadness
88,1146,3,1,3,0,Neutral
88,1091,5,3,3,1,Happiness
88,1984,1,2,3,0,Sadness
88,3009,1,3,3,0,Sadness
88,174,3,1,3,0,Neutral
88,2559,3,1,3,0,Neutral
88,1521,5,2,3,1,Happiness
88,954,1,4,3,0,Anger
89,1146,3,2,3,1,Happiness
89,1840,2,2,3,0,Anger
89,1502,4,2,3,1,Happiness
89,1091,5,3,4,1,Happiness
89,3009,1,4,4,0,Sadness
89,347,1,4,3,0,Sadness
89,1780,1,2,3,0,Sadness
89,278,2,2,3,0,Fear
89,738,3,2,3,1,Surprise
89,2734,3,3,3,1,Neutral
89,1984,2,3,3,0,Sadness
89,174,4,3,3,1,Happiness
89,2559,3,3,3,1,Neutral
89,954,1,4,3,0,Anger
89,1521,4,3,4,1,Happiness
90,459,3,1,3,0,Neutral
90,60,5,2,1,1,Happiness
90,1984,3,1,1,0,Sadness
90,278,3,1,1,1,Neutral
90,347,2,1,2,0,Surprise
90,1840,3,1,1,1,Neutral
90,1780,3,1,1,0,Neutral
90,1146,1,1,5,0,Disgust
90,2734,3,1,1,1,Happiness
90,1502,3,1,1,0,Neutral
90,1091,5,3,1,1,Happiness
90,3009,3,1,1,0,Anger
90,738,3,1,1,0,Neutral
90,2559,3,1,1,1,Fear
90,174,3,1,1,0,Disgust
91,2755,1,1,1,0,Surprise
91,1311,3,1,3,0,Neutral
91,60,4,3,3,1,Happiness
91,459,3,1,3,0,Neutral
91,2734,5,4,2,1,Happiness
91,1091,4,2,3,1,Neutral
91,278,4,3,1,1,Fear
91,1146,4,1,3,1,Neutral
91,3009,2,3,1,1,Sadness
91,1780,2,1,2,0,Sadness
91,738,3,2,3,1,Surprise
91,1984,2,2,2,1,Surprise
91,1502,4,3,4,1,Happiness
91,347,1,4,1,0,Surprise
91,1840,2,3,2,0,Sadness
92,474,3,1,3,1,Neutral
92,996,3,1,3,0,Neutral
92,1223,3,1,3,1,Neutral
92,749,3,1,3,0,Neutral
92,1312,3,1,3,0,Neutral
92,1778,3,1,3,0,Neutral
92,524,3,1,3,0,Neutral
92,993,3,1,3,0,Neutral
92,1395,3,1,3,0,Neutral
92,1038,3,1,3,0,Neutral
92,2844,3,1,3,0,Neutral
92,1311,3,1,3,0,Neutral
92,2755,3,1,3,0,Neutral
92,60,3,1,3,0,Neutral
92,459,3,1,3,0,Neutral
93,474,4,3,3,1,Happiness
93,749,2,1,3,0,Neutral
93,996,3,2,3,0,Neutral
93,993,4,4,3,1,Surprise
93,1312,4,4,3,1,Happiness
93,1778,2,2,3,0,Sadness
93,524,5,4,3,1,Happiness
93,2844,2,2,3,1,Fear
93,1223,4,3,3,1,Neutral
93,1395,5,5,3,1,Happiness
93,1038,3,4,3,0,Surprise
93,2755,2,2,3,0,Surprise
93,1311,4,3,3,0,Happiness
93,60,5,4,3,1,Happiness
93,459,4,2,3,1,Happiness
94,2396,4,2,5,0,Neutral
94,407,4,4,3,1,Happiness
94,1038,2,3,2,1,Surprise
94,1778,2,1,4,0,Neutral
94,1312,4,2,5,1,Happiness
94,474,5,3,4,1,Happiness
94,993,2,3,4,0,Surprise
94,1223,3,1,5,1,Neutral
94,749,3,2,4,0,Surprise
94,2844,2,1,5,0,Neutral
94,1395,5,4,3,1,Happiness
94,996,4,2,5,0,Sadness
94,524,3,1,5,0,Neutral
94,1311,4,2,5,1,Happiness
94,2755,4,4,2,1,Disgust
95,55,3,2,2,1,Happiness
95,1013,2,2,2,0,Sadness
95,1312,3,1,1,1,Neutral
95,1778,2,1,3,1,Neutral
95,993,3,1,2,1,Surprise
95,749,2,2,3,1,Sadness
95,474,4,1,2,1,Happiness
95,1395,2,3,3,1,Happiness
95,524,3,1,1,1,Neutral
95,1223,4,1,1,1,Neutral
95,1038,3,2,4,0,Surprise
95,2844,3,1,1,0,Neutral
95,996,3,1,1,0,Neutral
95,1311,3,1,1,0,Neutral
95,2755,1,3,3,0,Sadness
96,2745,3,3,2,1,Surprise
96,2347,3,2,2,1,Neutral
96,2396,3,2,2,1,Sadness
96,407,3,3,3,1,Happiness
96,996,3,2,2,1,Neutral
96,993,3,3,3,1,Fear
96,2844,3,3,3,1,Neutral
96,749,2,3,3,1,Fear
96,524,3,3,3,1,Happiness
96,1312,3,3,3,1,Happiness
96,1778,2,2,4,1,Sadness
96,1395,4,3,3,1,Happiness
96,1223,4,3,3,1,Happiness
96,1038,2,3,3,1,Sadness
96,474,4,3,3,1,Happiness
97,426,4,4,1,1,Happiness
97,611,3,3,3,1,Happiness
97,1838,3,3,3,1,Neutral
97,3054,3,3,3,1,Happiness
97,1273,3,3,3,1,Happiness
97,2416,3,3,3,1,Sadness
97,559,3,3,3,1,Happiness
97,498,3,3,3,1,Happiness
97,612,3,3,3,1,Happiness
97,2347,3,3,3,1,Neutral
97,2745,3,3,3,1,Neutral
97,1013,3,3,3,0,Sadness
97,55,3,3,3,1,Neutral
97,407,3,3,3,1,Happiness
97,2396,3,3,3,1,Sadness
98,559,3,3,3,1,Neutral
98,2416,1,1,1,0,Neutral
98,1273,4,4,4,1,Happiness
98,611,4,4,4,1,Happiness
98,1838,1,1,1,0,Surprise
98,612,4,4,4,1,Happiness
98,426,4,4,4,1,Happiness
98,498,4,4,4,1,Happiness
98,3054,4,4,4,1,Happiness
98,2347,4,4,4,1,Happiness
98,55,1,1,1,0,Neutral
98,1013,1,1,1,0,Neutral
98,2745,1,1,1,0,Neutral
98,2396,1,1,1,1,Surprise
98,407,1,1,1,1,Sadness
99,1612,4,5,4,0,Neutral
99,598,4,4,4,1,Happiness
99,426,4,4,4,1,Surprise
99,612,4,4,4,1,Neutral
99,611,4,4,4,1,Fear
99,3054,4,4,4,1,Sadness
99,498,4,4,4,1,Anger
99,1838,4,4,4,0,Fear
99,559,4,4,4,1,Fear
99,1273,4,4,4,0,Anger
99,2416,4,4,4,1,Sadness
99,2745,4,4,4,0,Disgust
99,55,4,4,4,1,Happiness
99,2347,4,4,4,1,Fear
99,1013,4,4,4,1,Anger
100,2087,2,1,1,0,Sadness
100,2448,5,1,2,1,Happiness
100,2367,3,1,1,1,Neutral
100,215,5,1,3,1,Happiness
100,598,5,1,3,1,Happiness
100,1612,3,1,1,0,Neutral
100,426,5,4,3,1,Happiness
100,559,3,1,2,1,Happiness
100,498,3,1,3,1,Happiness
100,612,4,1,4,1,Happiness
100,2416,2,1,2,1,Sadness
100,1273,5,2,3,1,Happiness
100,1838,1,1,1,0,Surprise
100,3054,5,1,3,1,Happiness
100,611,4,2,2,1,Happiness
101,766,1,1,1,0,Sadness
101,534,1,1,1,1,Surprise
101,675,1,1,1,0,Neutral
101,2159,2,2,3,1,Happiness
101,379,3,3,3,0,Sadness
101,1642,3,2,3,1,Happiness
101,2482,3,3,3,1,Happiness
101,2095,3,4,5,1,Happiness
101,94,3,3,3,0,Sadness
101,2367,3,3,3,0,Fear
101,2448,3,2,1,0,Neutral
101,2087,3,4,4,1,Happiness
101,215,3,4,4,1,Fear
101,1612,2,1,1,0,Surprise
101,598,4,4,4,1,Happiness
102,2159,5,3,4,1,Happiness
102,2482,4,1,4,1,Neutral
102,379,1,1,1,0,Fear
102,534,5,1,2,1,Neutral
102,2095,5,3,5,1,Happiness
102,766,3,2,1,1,Neutral
102,1642,4,3,3,1,Happiness
102,94,3,3,3,0,Sadness
102,675,5,1,5,1,Happiness
102,2448,3,3,3,1,Surprise
102,215,3,3,3,1,Neutral
102,2087,3,3,3,1,Neutral
102,2367,3,3,3,1,Neutral
102,598,5,1,1,1,Happiness
102,1612,3,1,1,1,Neutral
103,2143,1,2,3,1,Happiness
103,1681,4,3,4,1,Happiness
103,675,3,3,3,1,Neutral
103,766,2,2,2,0,Neutral
103,534,2,1,1,0,Neutral
103,1642,4,5,4,1,Happiness
103,2159,5,5,5,1,Happiness
103,94,3,3,3,1,Neutral
103,379,2,2,2,1,Neutral
103,2482,2,1,1,0,Sadness
103,2095,5,5,5,1,Happiness
103,2367,3,3,3,1,Surprise
103,2448,4,4,4,1,Happiness
103,215,2,3,3,1,Neutral
103,2087,3,3,3,1,Surprise
104,231,1,5,1,0,Anger
104,1812,4,4,4,1,Neutral
104,95,2,2,2,1,Sadness
104,769,1,1,1,1,Disgust
104,1681,3,3,3,0,Neutral
104,2143,5,5,5,1,Happiness
104,1642,5,3,3,1,Happiness
104,2159,3,3,3,1,Happiness
104,379,1,1,1,0,Fear
104,766,1,1,1,0,Neutral
104,94,1,1,1,0,Neutral
104,2095,5,5,5,1,Happiness
104,2482,1,1,1,0,Anger
104,534,1,1,1,0,Neutral
104,675,1,1,1,1,Neutral
105,2406,2,2,2,1,Sadness
105,25,1,1,1,0,Fear
105,2521,1,1,1,1,Neutral
105,556,1,1,1,1,Happiness
105,1681,1,1,1,1,Happiness
105,2143,1,1,1,1,Surprise
105,94,1,1,1,1,Neutral
105,2482,1,1,1,1,Neutral
105,534,1,1,1,1,Neutral
105,379,1,1,1,0,Fear
105,1642,1,1,1,1,Surprise
105,2095,1,1,1,1,Happiness
105,675,1,1,1,1,Neutral
105,766,1,1,1,0,Sadness
105,2159,1,1,1,1,Happiness
106,2238,4,4,4,1,Happiness
106,2287,5,3,4,1,Happiness
106,93,4,2,3,0,Sadness
106,692,5,2,4,1,Neutral
106,2143,4,2,4,1,Neutral
106,1681,1,1,1,0,Sadness
106,766,2,1,1,0,Sadness
106,2095,4,3,5,1,Happiness
106,2159,4,4,4,1,Fear
106,534,4,3,4,0,Sadness
106,675,3,3,3,0,Neutral
106,2482,4,4,4,0,Anger
