user_id,image_id,rating,valence,arousal,dominance,happiness,sadness,anger,fear,surprise,disgust,neutral
117,1201,1,3,1,3,0,0,0,0,0,0,5
117,2444,1,4,4,4,3,0,0,0,0,0,0
117,2291,1,3,1,3,0,0,0,0,0,0,3
117,2258,1,2,1,1,0,1,0,0,0,0,0
117,2285,1,2,2,2,4,0,0,0,0,0,0
117,2127,1,2,1,2,0,0,0,0,0,0,1
117,2848,1,1,1,1,0,0,0,0,0,0,1
117,208,0,1,1,1,0,0,0,0,0,1,0
117,1691,1,3,2,2,2,0,0,0,0,0,0
117,2727,1,2,1,1,0,0,0,0,0,0,1
117,2738,1,2,1,1,0,0,0,0,0,0,1
117,402,1,1,1,1,1,0,0,0,0,0,0
117,601,1,2,2,2,1,0,0,0,0,0,0
117,14,1,2,3,4,0,0,0,1,0,0,0
118,2144,1,3,3,4,0,0,0,0,4,0,0
118,969,1,3,2,3,0,3,0,0,0,0,0
118,1112,1,3,3,2,3,0,0,0,0,0,0
118,1078,1,3,3,2,3,0,0,0,0,0,0
118,2989,1,3,3,3,3,0,0,0,0,0,0
118,2344,1,3,3,2,3,0,0,0,0,0,0
118,706,1,3,3,3,0,0,0,0,3,0,0
118,861,1,3,3,3,0,0,0,3,0,0,0
118,235,1,3,3,2,0,0,0,3,0,0,0
118,857,0,1,1,1,0,0,0,0,0,0,1
118,1176,1,3,3,3,3,0,0,0,0,0,0
118,364,0,3,1,2,0,3,0,0,0,0,0
118,2444,1,3,3,3,3,0,0,0,0,0,0
118,1374,1,3,3,3,0,0,0,0,3,0,0
118,1201,1,2,1,2,0,0,0,0,0,0,3
119,756,1,3,1,1,0,0,0,0,0,0,4
119,1340,1,2,2,2,0,0,0,3,0,0,2
119,2552,1,3,1,1,0,0,0,0,0,0,3
119,857,0,3,1,1,0,0,0,0,0,0,3
119,1078,1,3,1,1,0,0,0,0,0,0,3
119,969,1,3,1,1,0,0,0,0,0,0,3
119,364,0,2,2,1,0,0,0,0,0,2,2
119,861,1,3,1,1,0,0,0,0,1,0,3
119,1112,1,3,1,1,0,0,0,0,0,0,3
119,1176,1,3,1,1,0,0,0,0,0,0,3
119,2989,1,3,1,1,0,0,0,0,0,0,3
119,2344,1,4,1,1,1,0,0,0,0,0,3
119,706,1,3,1,1,0,0,0,0,0,0,3
119,235,0,2,1,1,0,0,0,0,1,0,2
119,2144,1,4,1,1,0,0,0,0,0,0,3
120,1340,1,3,3,3,2,0,0,0,0,0,4
120,2552,1,4,2,1,3,0,0,0,0,0,0
120,756,1,3,2,2,0,0,0,0,0,0,4
120,364,1,4,4,2,0,4,3,0,0,0,0
120,235,0,4,2,2,0,0,0,1,0,0,0
120,1176,1,2,2,1,3,0,0,0,0,0,0
120,2344,1,2,2,1,0,0,0,0,0,0,3
120,1078,1,1,2,1,0,0,0,0,2,0,0
120,1112,1,1,2,1,0,0,0,0,2,0,0
120,969,1,1,2,1,0,0,0,0,0,0,3
120,706,1,2,3,2,0,0,0,0,2,0,0
120,2144,1,1,3,2,4,0,0,0,0,0,0
120,861,1,2,2,3,0,0,3,0,0,0,0
120,2989,1,1,2,1,0,0,0,0,2,0,0
120,857,1,2,1,3,0,0,0,0,0,0,3
121,1340,1,3,5,2,5,0,0,0,0,0,0
121,756,1,2,4,2,0,3,0,4,0,0,0
121,2552,1,2,3,2,0,0,0,0,0,0,4
121,1112,1,2,3,2,0,0,0,0,0,0,4
121,1078,0,1,5,5,0,0,5,0,0,0,0
121,364,0,2,3,2,0,0,0,0,3,0,0
121,861,1,2,3,2,0,0,0,0,0,0,5
121,2989,1,2,3,2,3,0,0,0,2,0,0
121,706,0,2,3,2,0,0,2,0,0,0,0
121,2144,0,1,5,5,0,0,0,5,0,0,0
121,1176,1,2,3,2,3,0,0,0,0,0,0
121,857,0,2,3,2,0,0,0,0,2,2,0
121,2344,0,1,1,1,0,0,0,5,0,0,0
121,969,1,5,5,5,5,0,0,0,0,0,0
121,235,1,1,5,5,5,0,0,1,0,0,0
122,1601,0,3,1,3,0,0,0,2,0,0,2
122,864,1,4,1,5,4,0,0,0,2,0,0
122,2937,1,5,3,4,0,0,0,0,4,0,0
122,546,1,5,3,5,5,2,0,0,0,0,0
122,699,0,2,4,3,0,0,0,2,3,4,0
122,980,0,1,4,2,0,5,4,0,0,4,0
122,681,1,5,1,5,5,0,0,0,4,0,0
122,550,1,5,3,5,5,0,0,0,0,0,0
122,1087,1,5,1,5,3,0,0,0,0,0,4
122,429,1,5,3,3,4,0,0,0,3,0,0
122,2299,1,5,2,4,5,0,0,0,0,0,0
122,2736,1,5,3,5,5,0,0,0,5,0,0
122,2552,1,4,2,4,0,0,0,0,0,0,4
122,756,0,2,4,3,0,1,0,3,2,4,0
122,1340,0,3,2,4,0,0,0,0,0,0,5
123,2632,1,3,1,1,0,0,0,0,0,0,1
123,310,0,3,1,1,0,0,0,0,0,0,2
123,177,1,4,2,1,2,0,0,0,0,0,0
123,724,0,3,1,1,0,0,0,0,0,0,1
123,2876,0,2,3,1,0,0,0,2,0,0,0
123,2621,1,4,2,1,1,0,0,0,0,0,0
123,1342,1,4,1,1,2,0,0,0,0,0,0
123,1970,0,1,3,2,0,3,0,0,0,0,0
123,1535,0,2,3,1,0,0,0,1,0,0,0
123,1247,0,2,2,2,0,0,0,1,0,0,0
123,1487,1,4,2,1,1,0,0,0,0,0,0
123,1359,1,5,3,2,4,0,0,0,0,0,0
123,2552,1,4,3,2,2,0,0,0,0,0,0
123,1340,1,4,1,1,2,0,0,0,0,0,0
123,756,0,1,3,2,0,3,0,0,0,0,0
124,1785,1,3,2,4,0,0,0,0,0,0,2
124,2621,1,4,3,3,0,0,0,0,3,0,0
124,1683,1,5,4,3,4,0,0,0,0,0,0
124,681,1,5,1,5,5,0,0,0,0,0,0
124,2299,1,4,1,2,4,0,0,0,0,0,0
124,864,0,1,1,1,0,0,0,0,0,0,4
124,1601,1,4,2,3,3,0,0,0,0,0,0
124,980,0,1,1,1,0,2,0,3,0,0,1
124,429,1,2,1,2,0,0,0,0,0,0,3
124,2736,1,3,2,1,1,0,0,0,0,0,0
124,546,1,4,3,4,5,0,0,0,4,0,0
124,1087,1,4,1,1,0,0,0,0,3,0,0
124,699,1,5,1,1,3,0,0,0,0,0,0
124,2937,1,5,1,5,4,0,0,0,5,0,0
124,550,0,2,1,3,3,1,0,0,0,0,0
125,1487,1,3,1,3,4,0,0,0,3,0,0
125,1970,1,3,2,2,0,4,0,0,4,0,0
125,546,1,5,4,2,5,0,0,0,4,0,0
125,550,1,5,5,4,5,0,0,0,5,0,0
125,980,1,2,2,3,0,4,0,0,0,0,0
125,699,0,2,3,3,0,5,0,4,4,4,0
125,2937,1,3,1,1,0,0,0,0,3,0,5
125,681,0,3,2,1,0,0,0,0,0,0,5
125,1601,1,4,2,2,4,0,0,0,0,0,0
125,864,0,3,1,1,0,0,0,0,0,0,5
125,2736,1,5,4,3,5,0,0,0,5,0,0
125,2299,1,4,2,1,4,0,0,0,4,0,0
125,1087,1,4,1,1,0,0,0,0,0,0,5
125,429,0,3,1,1,0,0,0,0,0,0,5
125,2621,1,5,4,2,5,0,0,0,4,0,0
126,1970,1,3,4,1,0,4,0,0,0,0,0
126,1487,1,3,2,1,0,0,0,0,0,0,5
126,550,1,3,2,1,0,0,0,0,0,0,4
126,980,1,4,3,2,0,0,0,0,0,3,0
126,429,1,4,4,1,5,0,0,0,0,0,0
126,681,1,3,4,1,5,0,0,0,0,0,0
126,2736,1,3,2,1,0,0,0,0,0,0,4
126,864,1,3,4,4,0,0,0,3,0,0,0
126,2937,1,3,4,4,0,0,0,0,4,0,0
126,2299,1,3,2,1,0,0,0,0,0,0,4
126,2621,1,3,3,1,0,0,0,0,0,0,3
126,699,1,3,2,1,0,0,0,0,0,0,3
126,546,1,3,2,1,0,0,0,0,0,0,4
126,1601,1,4,3,1,5,0,0,0,0,0,0
126,1087,1,3,2,1,4,0,0,0,0,0,0
127,1352,1,3,1,1,2,0,0,0,1,0,0
127,1712,1,5,3,3,5,0,0,0,0,0,0
127,1683,1,4,3,3,4,0,0,0,0,0,0
127,1359,1,4,4,3,5,0,0,0,3,0,0
127,2632,1,3,1,3,2,0,0,0,0,0,2
127,724,1,3,2,3,2,0,0,0,0,0,2
127,177,1,3,1,2,2,0,0,0,0,0,0
127,1342,1,4,2,3,5,0,0,0,0,0,0
127,1247,0,1,2,3,0,2,0,4,4,0,0
127,1535,1,3,3,3,0,0,0,1,3,0,0
127,310,0,1,1,1,0,0,0,2,0,0,0
127,2876,1,1,3,3,0,0,0,4,3,2,0
127,1785,0,1,1,1,0,5,0,2,0,0,0
127,1970,0,1,2,1,0,3,0,1,0,0,0
127,1487,1,1,1,1,0,2,0,0,0,0,0
128,1435,1,3,2,2,2,0,0,0,0,0,0
128,2877,1,2,3,1,0,0,0,2,0,0,0
128,1712,1,5,2,3,5,0,0,0,0,0,0
128,1352,1,3,1,3,0,0,0,0,0,0,3
128,1247,1,2,1,3,0,0,0,0,0,0,3
128,2632,1,4,1,3,3,0,0,0,0,0,0
128,2876,1,3,2,2,0,0,0,3,0,0,0
128,177,1,4,1,3,3,0,0,0,0,0,0
128,1342,1,5,1,3,4,0,0,0,0,0,0
128,724,1,4,1,3,0,0,0,0,3,0,0
128,1359,1,3,1,2,2,0,0,0,0,0,0
128,310,1,3,1,2,0,0,0,0,0,0,2
128,1785,1,3,1,3,0,0,0,0,0,0,3
128,1535,1,5,3,1,0,0,0,0,5,0,0
128,1683,1,5,1,3,5,0,0,0,0,0,0
129,2877,0,2,2,4,0,0,0,2,0,0,0
129,1435,1,5,4,5,5,0,0,0,0,0,0
129,1352,1,5,3,5,5,0,0,0,0,0,0
129,1712,1,5,4,5,4,0,0,0,0,0,0
129,1359,1,5,4,5,5,0,0,0,0,0,0
129,177,1,4,2,4,0,0,0,0,0,0,4
129,310,1,4,4,3,4,0,0,0,0,0,0
129,2876,1,4,4,4,0,0,0,0,4,0,0
129,2632,1,3,1,5,0,0,0,0,0,0,5
129,1683,1,4,2,5,4,0,0,0,0,0,0
129,1342,1,5,4,5,5,0,0,0,0,0,0
129,1785,1,2,1,2,0,4,0,0,0,0,0
129,1535,1,2,4,1,0,0,0,4,0,0,0
129,724,1,3,1,5,0,0,0,0,0,0,5
129,1247,0,3,1,5,0,0,0,0,0,0,4
130,557,1,4,2,3,3,0,0,0,0,0,0
130,2313,1,3,1,2,0,0,0,0,0,0,2
130,2303,1,4,2,3,3,0,0,0,2,0,0
130,2167,1,3,1,2,0,2,0,0,0,0,0
130,2067,1,2,2,1,0,0,0,0,0,0,3
130,2211,1,3,1,1,0,0,0,0,0,0,3
130,2202,1,4,2,2,1,0,0,0,0,0,2
130,2002,1,2,2,1,0,3,0,0,0,0,0
130,1507,1,4,3,2,0,0,0,0,3,0,0
130,845,1,2,3,2,0,0,0,2,0,0,0
130,38,1,5,3,2,4,0,0,0,3,0,0
130,2877,1,2,3,2,0,0,0,4,0,0,0
130,1435,1,3,2,2,2,0,0,0,0,0,0
130,1712,1,3,2,1,0,0,0,0,2,0,0
130,1352,1,4,2,2,3,0,0,0,0,0,0
131,1839,1,4,1,3,0,0,0,0,0,0,1
131,2288,1,5,2,4,4,0,0,0,0,0,0
131,1197,1,4,1,2,2,0,0,0,0,0,0
131,1982,0,3,1,1,0,0,0,0,0,0,1
131,887,0,1,3,5,0,5,0,0,0,0,0
131,98,1,4,1,2,3,0,0,0,0,0,0
131,2167,1,3,1,1,0,0,0,0,0,0,2
131,2780,1,4,3,4,0,0,0,0,0,0,3
131,2474,0,2,3,3,0,0,0,2,0,0,0
131,634,0,3,1,2,0,0,0,0,0,0,3
131,1816,0,2,1,2,0,0,0,0,0,0,2
131,1435,1,4,2,2,3,0,0,0,0,0,0
131,2877,1,2,4,4,0,0,0,4,0,0,0
131,1712,1,4,4,3,4,0,0,0,0,0,0
131,1352,1,4,2,2,4,0,0,0,0,0,0
134,2340,0,3,1,1,0,0,0,0,0,0,5
132,2340,0,3,1,1,0,0,0,0,0,0,5
134,298,1,5,3,2,5,1,1,1,1,1,3
132,298,1,5,3,2,5,1,1,1,1,1,3
134,1748,1,3,2,1,4,3,1,1,1,1,1
134,1966,1,3,2,1,1,3,1,1,1,2,5
132,1748,1,3,2,1,4,3,1,1,1,1,1
133,2340,0,3,1,1,0,0,0,0,0,0,5
134,3018,1,3,2,2,4,3,1,1,1,1,4
132,1966,1,3,2,1,1,3,1,1,1,2,5
134,1543,0,2,3,2,1,3,1,3,1,1,2
133,298,1,5,3,2,5,1,1,1,1,1,3
134,767,1,3,2,1,4,2,1,1,1,1,3
132,3018,1,3,2,2,4,3,1,1,1,1,4
133,1748,1,3,2,1,4,3,1,1,1,1,1
134,2219,1,5,3,3,5,1,1,1,1,1,1
132,1543,0,2,3,2,1,3,1,3,1,1,2
133,1966,1,3,2,1,1,3,1,1,1,2,5
134,1627,0,3,1,1,3,1,1,1,1,1,5
132,767,1,3,2,1,4,2,1,1,1,1,3
133,3018,1,3,2,2,4,3,1,1,1,1,4
134,342,0,1,4,4,1,4,1,2,3,3,1
132,2219,1,5,3,3,5,1,1,1,1,1,1
134,865,1,3,1,2,2,4,2,1,1,1,3
133,1543,0,2,3,2,1,3,1,3,1,1,2
132,1627,0,3,1,1,3,1,1,1,1,1,5
132,342,0,1,4,4,1,4,1,2,3,3,1
133,767,1,3,2,1,4,2,1,1,1,1,3
134,1435,1,3,2,1,5,1,1,1,1,1,3
132,865,1,3,1,2,2,4,2,1,1,1,3
133,2219,1,5,3,3,5,1,1,1,1,1,1
134,2877,1,3,1,1,5,1,1,1,2,1,1
133,1627,0,3,1,1,3,1,1,1,1,1,5
134,1352,0,2,2,3,1,1,1,4,4,2,1
132,1435,1,3,2,1,5,1,1,1,1,1,3
134,1712,1,5,3,3,5,1,1,1,1,1,1
133,342,0,1,4,4,1,4,1,2,3,3,1
132,2877,1,3,1,1,5,1,1,1,2,1,1
133,865,1,3,1,2,2,4,2,1,1,1,3
132,1352,0,2,2,3,1,1,1,4,4,2,1
133,1435,1,3,2,1,5,1,1,1,1,1,3
132,1712,1,5,3,3,5,1,1,1,1,1,1
133,2877,1,3,1,1,5,1,1,1,2,1,1
133,1352,0,2,2,3,1,1,1,4,4,2,1
133,1712,1,5,3,3,5,1,1,1,1,1,1
135,2340,0,3,1,1,0,0,0,0,0,0,5
135,298,1,5,3,2,5,1,1,1,1,1,3
135,1748,1,3,2,1,4,3,1,1,1,1,1
135,1966,1,3,2,1,1,3,1,1,1,2,5
135,3018,1,3,2,2,4,3,1,1,1,1,4
135,1543,0,2,3,2,1,3,1,3,1,1,2
135,767,1,3,2,1,4,2,1,1,1,1,3
135,2219,1,5,3,3,5,1,1,1,1,1,1
135,1627,0,3,1,1,3,1,1,1,1,1,5
135,342,0,1,4,4,1,4,1,2,3,3,1
135,865,1,3,1,2,2,4,2,1,1,1,3
135,1435,1,3,2,1,5,1,1,1,1,1,3
135,2877,1,3,1,1,5,1,1,1,2,1,1
135,1352,0,2,2,3,1,1,1,4,4,2,1
135,1712,1,5,3,3,5,1,1,1,1,1,1
136,1892,1,3,1,1,0,0,0,0,0,0,4
136,2447,1,4,3,2,0,2,0,0,0,0,3
136,1341,1,5,3,1,5,0,0,0,0,0,0
136,476,1,4,2,1,4,0,0,0,0,0,0
136,835,1,3,3,4,0,0,0,0,2,0,3
136,1424,1,5,3,1,5,0,0,0,0,0,0
136,2804,1,4,2,2,2,0,0,0,0,0,4
136,2882,0,2,4,4,0,0,0,2,4,2,0
136,336,0,1,5,5,0,3,3,3,4,5,0
136,2536,1,3,1,1,0,0,0,0,0,0,4
136,1872,1,2,2,2,0,3,0,1,0,0,0
136,2877,1,2,3,4,0,0,0,3,4,1,0
136,1435,1,5,3,1,5,0,0,0,0,0,0
136,1712,1,5,2,1,5,0,0,0,0,0,0
136,1352,1,4,3,3,3,0,0,2,3,0,0
137,845,0,1,1,1,0,0,5,0,0,0,0
137,2288,1,5,5,5,5,0,0,0,0,0,0
137,2780,1,3,3,3,0,0,0,0,0,0,3
137,1982,1,2,3,2,0,0,0,0,0,0,3
137,38,1,5,5,5,5,0,0,0,0,0,0
137,2002,0,1,1,1,0,5,0,0,0,0,0
137,1839,1,3,3,3,3,0,0,0,0,0,0
137,634,1,3,3,3,0,0,0,0,0,0,3
137,887,0,1,1,1,0,0,5,0,0,0,0
137,1197,1,4,4,4,4,0,0,0,0,0,0
137,1507,0,4,4,4,0,0,0,5,0,0,0
137,2303,0,3,3,3,0,0,0,0,0,0,5
137,557,1,5,5,5,5,0,0,0,0,0,0
137,2474,0,3,3,3,0,0,0,0,0,0,3
137,2167,0,2,2,2,0,3,0,0,0,0,0
138,634,0,2,2,4,0,3,0,0,0,0,2
138,845,0,1,5,5,0,5,5,5,0,5,0
138,2474,1,3,2,3,0,0,0,1,2,0,3
138,887,0,1,4,5,0,5,5,5,0,5,0
138,2303,1,4,1,2,0,0,0,0,0,0,5
138,557,1,4,1,2,3,0,0,0,0,0,3
138,1982,1,4,2,3,0,0,0,0,2,0,4
138,1197,1,5,2,3,4,0,0,0,1,0,0
138,2288,1,3,1,3,1,0,0,0,0,0,5
138,38,1,5,2,3,4,0,0,0,1,0,0
138,2780,0,2,2,4,0,2,0,0,0,2,3
138,2002,0,2,2,3,0,2,0,0,0,0,0
138,1839,1,4,2,3,3,0,0,0,0,0,2
138,1507,1,5,3,1,4,0,0,0,3,0,2
138,2167,1,4,2,3,3,0,0,0,0,0,4
139,1816,1,5,2,2,3,0,0,0,0,0,4
139,2780,1,5,3,4,5,0,0,0,2,0,0
139,2474,0,2,1,1,0,2,0,3,0,0,0
139,1982,1,1,4,1,0,4,0,0,0,0,0
139,557,1,4,3,4,5,0,0,0,3,0,0
139,887,0,1,1,1,0,5,4,5,0,2,0
139,2303,1,5,3,4,0,0,0,0,0,0,4
139,38,1,5,5,5,4,0,0,0,4,0,0
139,1197,1,5,4,3,5,0,0,0,0,0,0
139,2002,0,1,3,2,0,5,0,2,0,0,0
139,1839,1,4,1,2,2,0,0,0,0,0,5
139,1507,1,3,5,1,3,0,0,4,2,0,0
139,634,0,1,4,1,0,5,3,0,0,4,0
139,845,0,1,5,1,0,5,5,5,0,4,0
139,2288,1,5,5,5,5,0,0,0,5,0,0
140,1872,1,3,2,2,0,3,0,0,2,0,0
140,2780,0,3,1,1,2,0,0,0,0,0,0
140,1197,0,2,1,1,0,0,0,0,0,0,2
140,887,0,2,3,2,0,4,3,3,0,0,0
140,634,0,3,1,1,0,0,0,0,2,0,0
140,1839,1,3,2,2,2,0,0,0,2,0,0
140,2303,1,4,1,1,3,0,0,0,0,0,0
140,2288,0,3,2,2,0,0,0,0,2,0,0
140,1507,1,3,2,2,0,0,0,0,2,0,0
140,845,1,2,2,2,0,2,0,2,0,1,0
140,1982,0,3,1,1,0,0,0,0,2,0,0
140,38,0,2,2,2,0,2,3,0,2,0,0
140,557,1,3,1,1,0,0,0,0,0,0,3
140,2002,0,2,2,2,0,2,0,0,0,0,0
140,2474,0,2,2,2,0,3,0,3,0,0,0
141,2804,1,4,4,3,0,0,0,2,0,0,4
141,336,0,2,5,3,0,0,0,5,0,5,0
141,835,0,3,3,3,0,0,0,4,0,0,0
141,2447,1,5,2,2,5,0,0,0,0,0,0
141,1892,0,3,1,2,0,0,0,0,0,0,3
141,2536,1,3,1,3,0,0,0,0,0,0,4
141,1341,1,5,1,2,5,0,0,0,5,0,0
141,98,1,4,1,1,4,0,0,0,2,0,0
141,2882,0,2,2,3,0,0,0,3,0,4,0
141,476,1,4,2,2,4,0,0,0,4,0,0
141,2067,1,5,1,2,5,0,0,0,0,0,0
141,2211,0,3,2,2,0,0,0,0,0,0,5
141,2202,1,4,1,1,3,0,0,0,0,0,0
141,1816,1,4,2,2,3,0,0,0,0,0,0
141,1872,0,2,4,3,0,0,0,4,0,5,0
142,2804,1,4,1,3,0,0,0,0,0,0,3
142,2067,1,4,1,2,3,0,0,0,0,0,0
142,835,0,1,1,1,0,0,4,0,0,3,0
142,2536,0,2,1,1,0,0,0,0,0,0,3
142,476,1,3,1,1,2,0,0,0,0,0,0
142,2202,1,4,1,1,2,0,0,0,0,0,0
142,2211,1,4,1,2,1,0,0,0,0,0,3
142,336,0,1,1,1,0,0,0,4,4,3,0
142,2882,1,2,1,2,0,0,0,0,4,0,0
142,1341,1,2,1,1,3,0,0,1,0,0,0
142,98,1,1,1,1,0,0,0,0,0,0,5
142,2447,1,5,2,1,4,0,0,0,0,0,0
142,1892,1,3,1,1,0,0,0,0,0,0,4
142,1816,0,1,1,1,0,0,0,0,0,0,4
142,1872,1,4,1,1,3,0,0,0,0,0,0
143,1424,1,3,4,3,5,1,1,1,3,1,3
143,2313,1,3,1,4,0,0,0,0,0,0,5
143,835,1,3,3,4,0,2,2,2,2,0,4
143,2202,1,5,1,5,5,0,0,0,5,0,0
143,2536,1,3,1,3,0,0,0,0,0,0,5
143,2067,1,3,2,5,5,0,0,0,0,0,0
143,1892,0,3,1,3,0,0,0,0,0,0,5
143,1341,1,5,5,3,5,0,0,0,5,0,0
143,2882,1,3,4,3,0,0,0,3,3,0,0
143,476,1,2,4,3,5,0,0,0,0,0,0
143,2447,1,3,1,5,0,0,0,0,0,0,5
143,2211,0,3,2,3,0,0,0,0,0,0,5
143,98,1,5,2,4,5,0,0,0,0,0,0
143,336,0,1,5,4,0,3,3,0,0,0,0
143,2804,0,1,1,4,0,5,0,0,0,0,0
144,3047,0,3,3,3,0,0,1,0,0,2,0
144,414,1,4,3,3,4,0,0,0,0,0,0
144,2940,1,4,1,3,0,0,0,0,0,0,5
144,2796,1,3,2,2,0,3,0,0,0,0,1
144,1881,0,2,3,2,0,4,0,2,0,0,0
144,2649,1,3,2,2,0,0,0,1,0,0,3
144,142,0,3,3,3,0,0,0,0,2,0,0
144,2995,1,2,3,2,0,1,0,2,0,0,0
144,2319,0,2,3,2,0,0,0,2,0,0,0
144,421,1,4,3,2,4,0,0,0,0,0,0
144,2717,1,3,2,2,2,0,0,1,0,0,0
144,2668,0,2,3,2,0,0,0,3,0,0,0
144,1194,1,3,2,3,0,0,0,0,0,0,3
144,1424,1,3,3,3,2,0,0,0,0,0,3
144,2313,1,3,2,3,0,0,0,0,0,0,3
145,2717,1,4,1,3,2,0,0,0,0,0,5
145,2668,0,3,3,3,0,0,0,0,2,0,3
145,2649,0,3,1,3,0,0,0,0,0,0,5
145,2995,0,3,3,3,0,0,0,1,0,0,4
145,1194,1,4,1,4,3,0,0,0,2,0,2
145,1881,1,2,4,2,0,2,0,3,2,0,0
145,142,0,3,4,4,0,0,0,0,5,2,0
145,421,1,5,1,4,5,0,0,0,0,0,0
145,2319,1,4,3,2,0,0,0,0,0,0,5
145,414,1,4,2,4,4,0,0,0,4,0,0
145,2796,0,1,3,1,0,4,2,0,0,0,0
145,3047,1,4,3,4,2,0,4,0,4,0,0
145,2940,1,4,2,2,3,0,0,0,2,0,3
145,1424,1,5,2,5,5,0,0,0,0,0,0
145,2313,0,2,1,4,0,3,0,0,0,0,3
146,1454,0,2,4,3,0,0,0,4,0,0,0
146,184,1,4,2,3,3,0,0,0,0,0,0
146,2668,1,4,2,2,3,0,0,0,0,0,0
146,421,1,4,2,2,4,0,0,0,0,0,0
146,2796,0,2,3,3,0,4,0,0,0,0,0
146,1881,0,1,4,3,0,4,0,4,0,0,0
146,2319,0,3,1,1,0,0,0,0,0,0,4
146,2717,1,3,2,1,0,0,0,0,0,0,4
146,2940,1,4,3,2,4,0,0,0,0,0,0
146,2649,0,3,1,1,0,0,0,0,0,0,4
146,2995,0,2,2,2,0,2,0,0,0,0,0
146,414,0,3,2,2,0,0,0,0,0,0,3
146,1194,0,3,1,1,0,0,0,0,0,0,4
146,3047,0,3,1,1,0,0,0,0,0,0,4
146,142,0,4,3,3,0,0,0,0,4,0,0
147,1454,0,2,3,4,0,0,0,4,0,0,0
147,184,1,5,4,4,5,0,0,0,0,0,0
147,2995,0,1,3,1,0,4,0,0,0,0,0
147,2319,1,3,1,3,0,0,0,0,0,0,2
147,2940,1,5,5,4,5,0,0,0,0,0,0
147,2796,1,2,4,3,0,2,0,0,0,0,0
147,1194,1,5,4,5,3,0,0,0,0,0,0
147,414,1,5,5,5,5,0,0,0,0,0,0
147,2668,1,2,2,4,0,0,0,0,0,4,0
147,3047,0,2,3,1,0,0,0,5,0,0,0
147,142,0,2,4,4,0,0,0,0,4,0,0
147,2717,1,5,4,4,5,0,0,0,0,0,0
147,2649,0,2,1,1,0,0,0,0,0,0,4
147,1881,1,1,3,2,0,5,0,0,0,0,0
147,421,1,5,5,3,5,0,0,0,0,0,0
148,2435,0,3,1,1,1,1,1,1,1,2,4
148,2751,1,5,3,2,4,0,0,0,4,0,0
148,3004,0,1,1,1,0,1,0,0,1,2,4
148,1151,0,2,1,1,1,1,1,1,1,1,5
148,118,0,2,1,1,1,4,1,1,2,1,1
148,780,1,4,3,1,3,2,1,2,4,1,0
148,560,1,4,3,2,4,1,1,1,3,1,0
148,1925,0,2,1,1,1,4,3,3,2,2,0
148,1861,0,1,4,4,1,5,5,5,2,2,0
148,2089,1,3,2,3,3,2,1,2,4,1,0
148,1717,1,4,3,1,4,1,1,1,3,1,0
148,46,0,3,3,3,2,4,1,3,4,1,0
148,2669,0,1,3,3,1,4,3,3,2,4,0
148,1454,0,3,3,4,1,2,3,3,4,1,0
148,184,1,4,4,2,5,1,1,2,4,1,0
149,560,1,4,2,1,4,0,0,0,0,0,0
149,1151,1,3,1,1,0,0,0,0,0,0,4
149,2089,1,4,1,1,4,0,0,0,0,0,0
149,780,0,2,1,1,0,0,0,2,3,2,0
149,46,0,2,3,3,0,4,0,0,4,0,0
149,3004,0,2,2,2,0,0,0,0,0,3,0
149,2435,0,2,1,1,0,3,0,0,0,0,0
149,2669,0,3,1,1,0,0,0,0,0,0,3
149,1925,0,2,2,1,0,3,0,3,0,0,0
149,1861,0,2,2,1,0,3,0,3,0,0,0
149,2751,1,5,2,3,4,0,0,0,0,0,0
149,1717,1,4,2,3,4,0,0,0,0,0,0
149,118,1,3,3,3,0,0,0,2,3,0,0
149,1454,1,4,3,2,4,0,0,0,2,0,0
149,184,1,4,3,2,3,0,0,0,0,0,0
150,1721,1,2,2,2,3,0,0,2,0,0,3
150,2634,1,3,3,3,0,0,0,0,0,0,5
150,560,1,1,1,1,4,0,0,0,0,0,0
150,1151,0,1,1,1,0,0,0,0,0,0,5
150,1925,0,5,3,4,0,5,3,2,3,5,0
150,2669,1,3,3,3,0,0,0,2,1,0,4
150,2751,1,3,3,3,3,0,0,0,0,0,3
150,46,0,2,3,5,0,2,0,0,0,0,5
150,1861,0,1,4,5,0,5,5,4,5,4,0
150,780,1,2,4,5,0,4,0,4,5,0,0
150,2435,0,3,3,3,0,0,0,0,0,0,5
150,1717,1,5,4,3,4,0,0,0,0,0,0
150,2089,1,4,5,1,5,0,0,0,2,0,0
150,3004,0,3,3,3,0,3,0,0,0,0,0
150,118,0,3,3,3,0,5,0,0,0,5,0
151,2234,0,1,1,2,0,0,0,3,0,5,0
151,1644,1,5,5,4,5,0,0,0,2,0,0
151,1151,0,1,1,3,0,0,2,5,0,5,0
151,780,1,3,4,4,0,4,0,0,4,2,0
151,2669,0,3,3,3,0,0,0,0,0,0,5
151,118,1,3,3,3,2,0,0,0,3,0,4
151,1717,1,5,4,5,5,0,0,0,0,0,0
151,2435,1,3,2,2,2,2,0,0,0,0,2
151,46,1,5,3,3,5,0,0,0,2,0,0
151,2089,1,5,3,3,4,0,0,0,2,0,0
151,1925,0,2,3,3,0,4,0,1,0,3,0
151,2751,1,4,2,2,4,0,0,0,0,0,0
151,1861,1,3,4,2,0,5,0,0,0,1,0
