image_id,visual_pca_00,visual_pca_01,visual_pca_02,visual_pca_03,visual_pca_04,visual_pca_05,visual_pca_06,visual_pca_07,visual_pca_08,visual_pca_09,visual_pca_10,visual_pca_11,visual_pca_12,visual_pca_13,visual_pca_14,visual_pca_15,visual_pca_16,visual_pca_17,visual_pca_18,visual_pca_19,visual_pca_20,visual_pca_21,visual_pca_22,visual_pca_23,visual_pca_24,visual_pca_25,visual_pca_26,visual_pca_27,visual_pca_28,visual_pca_29,visual_pca_30,visual_pca_31,visual_pca_32,visual_pca_33,visual_pca_34,visual_pca_35,visual_pca_36,visual_pca_37,visual_pca_38,visual_pca_39,visual_pca_40,visual_pca_41,visual_pca_42,visual_pca_43,visual_pca_44,visual_pca_45,visual_pca_46,visual_pca_47,visual_pca_48,visual_pca_49,visual_pca_50,visual_pca_51,visual_pca_52,visual_pca_53,visual_pca_54,visual_pca_55,visual_pca_56,visual_pca_57,visual_pca_58,visual_pca_59,visual_pca_60,visual_pca_61,visual_pca_62,visual_pca_63
900,-2.388876258205966,2.5262245791508158,-1.1800613588653106,2.099853227612538,-1.1694043309777271,-0.33352671195120154,-0.3172815347031087,0.07952596797445347,1.0648828033467566,1.2354993988224625,-0.9891957758295015,1.1188067961092591,-1.9410924928416964,-2.18807774320439,-0.59361917949555,-4.079670082338514,-2.502197986819681,-0.15413340910083878,0.31762756966293615,-0.9189901248825174,-0.340084321228165,-0.3929758922199621,-3.674532209944652,1.4807097467360233,0.2826247071412435,1.4098997582279145,1.507832378057394,0.09615209333545885,0.6146984316686158,0.28624588332008566,1.165575114680787,0.7120991215531332,0.2753286549790122,0.20532092020680362,-1.0847689855722806,-0.5491136617942411,-0.40794516518315943,-0.7969227353619718,-0.35723163305652456,-1.1328915208809236,-1.6353186348693236,1.1631779198768974,0.14461010569084431,1.1273049757667513,-1.26056904205398,0.5640379566818712,-0.8153408900310268,-0.08324573004688637,0.4265412684578438,-0.018262034558851004,0.4500794758074999,-1.132257838552147,-1.2329765512709225,0.08470286354425796,-1.1066669676275673,1.1644431914223305,-0.5266500822430431,-0.13875430176864795,-0.8560260229497824,-1.153896932975982,-1.262246299927571,0.21298322307163228,-0.3298778141022087,0.7497212782713777
901,-2.580528866984954,0.33201875113038115,-1.0103024283788198,0.6510072071146609,-0.202910300095827,-1.7182550058689514,-0.24602588972679706,0.3908893078504673,0.6825097824515984,-0.8933499836382292,-1.3493738410915121,0.33940977581909315,-0.5119233718709546,-0.7533411294492983,0.1916564820625309,-1.4424848643474946,-1.258880569959571,0.10011256859532294,-0.20990768670009274,-0.6176030000742401,-0.35806045105940326,-0.6338069140953249,-1.2937756580592925,0.9652857392024773,-0.2134479928758743,0.48050080729992284,0.4893378121337719,0.2839856483939307,0.46718337885025485,0.3554827720725099,0.09768736403028139,0.02748563777616808,0.33514258217227677,0.14312648737921954,-0.3658386630360909,-0.4854909654147587,0.010729771230228738,0.07027819351287856,0.09179999431842922,-0.0322569564035661,0.052800602495259696,0.4172878557714007,-0.19176266216502355,0.5824959179258373,-0.46924993795279923,-0.2945210374302697,-0.1678977460197011,-0.6110906450866247,0.4021117430896814,-0.13949238927121146,0.12611169706129904,-0.48702503449806417,-0.14911112758186965,-1.0875622205004698,-1.5996582328087117,0.3083853309124008,0.1410474218732747,-0.029478180187399006,-0.17650179256112508,-0.8136734972492421,0.0627025487441037,-0.14273312548458744,0.01023083253290588,0.3211203357631912
902,-2.6233006391578684,0.12680578440501034,-0.8177991785974461,0.9315705396574396,-0.3613950013087506,-1.4296958197041498,0.06608547270275106,0.37922388245728816,0.5480790890015614,-0.8489856596599862,-1.0999278998982338,0.19711030643400054,-1.0792777030945384,-0.6611677049397743,-0.09910859805728052,-1.738231280471308,-1.4709619306300503,0.329614138551181,-0.16203035820629014,-0.45285183608736335,-0.6324825613430398,-0.42057801511400933,-1.5047252163765914,0.8005254476339763,-0.8441234586048876,0.6137940479726881,0.7095012279780043,-0.1389839837381645,0.27292693798636425,0.6906468347242565,1.0335160116230022,0.4225363027394072,0.7902591859673205,0.41150267211651714,-0.2423771814283887,-0.5923498136293155,-0.2520170355009179,-0.2937248834918911,0.3373813810832122,-0.26989356062842074,-0.4063784755598318,0.7889006119142187,-0.26035005512394993,0.6480214666323749,-0.28862736259639493,-0.35581149551492997,-0.504053512238595,-0.5478469750201154,0.26413611820090044,-0.1721485850969371,-0.2121254284811397,-0.734735806545875,-0.4092910123638078,-0.21012888942638921,-1.2051549026358608,0.6301904129721199,-0.23702935977143272,0.010139656535937125,-0.3113343617870432,-0.7409165468201975,-0.10809287068372028,-0.094974294019959,-0.10907700560939525,0.08066875144516653
903,-2.619126321485193,0.008871196244469193,-0.8545522090254203,0.9726420883220861,-0.264261434330078,-1.5744920799317632,0.07371212975185135,0.17600428892292985,0.5506844707568875,-0.9528441860222944,-0.9379011858739289,0.2985210079263582,-0.9686361359693054,-0.6940290305865868,-0.09320799350113065,-1.57850242643902,-1.4331032030141995,0.3005112954099194,-0.1281683004906471,-0.45474074761345995,-0.6864272031385429,-0.353563414004185,-1.3111285953099339,0.7893225380509203,-0.8600285314588199,0.5129032558772519,0.5251598840238889,-0.16102077465550768,0.1054357584685256,0.5976470632418632,1.119649644147855,0.45249048939619513,0.8325382574084264,0.4225461699978686,-0.18497053498071722,-0.5112927796552251,-0.20375280310271823,-0.36669793035903014,0.44889154804964904,-0.20390171589140405,-0.3745986872770261,0.8424681010917879,-0.21615234463137084,0.604014130186743,-0.22779503094866316,-0.31089354384635615,-0.5073567072787482,-0.5061739184487324,0.22747678117542158,-0.21307943004997798,-0.2284330726421987,-0.6729392489599473,-0.3654075659044136,-0.10998074998418289,-1.0610446000819607,0.6282571011346092,-0.30206409736771545,-0.007624625682597724,-0.1883000008944774,-0.7809766921926018,-0.05702899219263782,-0.005070922231664575,-0.22788591468683594,0.055893007240964326
904,-2.3193332669313103,-1.3627879987253113,-1.5093591870979133,0.3101574360002963,-0.385255490820669,-0.7726064974574983,0.40166756592313657,-0.13192043184168292,0.716191039102523,-1.376743580200635,-1.0482207702108752,0.12657418934600695,-0.5556345749675533,-0.4958230676822921,-0.0012707791607620075,-1.4230009508087866,-0.7182634192918957,0.45170750671912485,0.07694964077253563,-0.34716260681220634,0.4421122345988544,0.05511052630578364,-0.05350959389631033,0.8508967071595557,-0.26566422940335527,0.11771155266232786,0.3305414008932746,0.4429772822311656,0.08325191916378682,0.5603412970172932,0.6547005719445962,-0.4095307679181298,-0.22251158956402253,0.17772754765675017,0.29479063339843475,-1.0687621974753128,0.2546873266903069,0.17641728205776114,0.6457001448144619,0.29209182935215094,0.5737649853217646,-0.3473302311261759,-0.8347380158722841,0.4479304262885844,-0.11985176911239752,0.109085160313956,0.07888698883816267,-0.3897536623072401,0.4262349700131892,-0.44497284067499443,-0.30605861930400335,-1.0008164111742095,-0.09648126851054495,-0.054448359408401176,-0.09270563855804584,0.18939195976892442,0.10946363514560371,0.2131208923362498,-0.16026670844520163,0.2345641616374845,-0.2619785918460077,0.32559440604894574,-0.5083373711451747,0.5638313802987585
905,-1.7917914490705358,4.700957768875062,-1.2667415755563578,-0.05736203326517708,3.055454183316553,1.0035678428960202,-0.5402875166856632,0.22739671034586334,0.3951261672548849,-2.508971715281396,-1.072150587183949,-1.0417926723623219,-1.185203946778405,0.003692927405152313,-1.1887888553038384,0.7300496265497337,0.3105965189185143,0.0472783643533765,0.46321153039584284,1.9969201956048122,0.8758712358206312,-1.0693975017168438,-0.30964927287085575,-0.2552716565089749,-2.7250977622317576,-0.5356433506138643,-0.48124124807403623,-0.6112823341178891,-0.5803311610579318,-0.428506779248655,-0.767626683996946,0.7713649677637029,-1.7245907477383735,0.1240744039832598,-0.6223816442266105,1.3510246130185033,-0.3662217155357432,0.5971645160145296,1.175950707675635,-0.3541626695728758,0.30235506899504444,0.0001218056902264758,-1.6813738750017628,-1.7739738333497572,-1.2287857898421288,1.2360616330388754,-0.40647646986443325,0.731890565094486,0.7830516465985556,0.8750637150225492,0.4200155777845385,-0.81457151226965,0.6320458204113935,0.5301722269876231,-1.2755139665426272,-0.7349812840666843,0.9438869746106098,1.5584469069045648,-0.325834329276695,-1.0201465835508752,1.0275522160350519,0.18288238851162594,0.21209202108048547,-1.1015020162046982
906,-4.506762321222329,4.960207815877617,2.3803666028282726,1.951138105400882,1.5648498049111979,-0.7453244542365606,-2.9808905845433022,0.7512651659828224,1.394142845833894,2.3696294599858807,3.0151860848316585,-0.6315321214213057,0.9512815464722967,-2.325312086708842,-0.9641691009714793,-0.41927870176182835,1.135275652488563,-0.058822766208091376,-1.222519961978933,-1.3890948742615479,-0.6115230481977649,-0.07559107261221086,0.03857296718665387,-1.015025760634109,-3.233691430726191,0.386876612506972,0.7904762346050068,0.971405041564614,-0.8256110709462181,-0.7360399912092224,2.294813264869651,-0.277758488236031,0.39351598107514185,-0.46674839468831764,-0.8188913333067613,-0.7753625104694477,-0.6993559115585907,-0.9867241000537794,-0.724045531380854,-0.6547923266475234,-0.12067278139750953,-1.0133206639524355,0.044531702184172156,0.10585591620307516,-0.11694915724920672,-0.29121047265985645,0.3338014849238111,0.02486941940615038,-0.9956778497547235,-0.34631268387122627,0.21481614104237073,0.9664206931140191,-0.00015572772934013823,0.2470251682162036,0.7697771335605992,0.9627022932071707,0.20709209148313962,-1.4594687904754577,1.7416524938305895,-0.8507526261482079,-1.4425596484918761,-0.39311731667153194,1.1652277856725013,0.5908578514075289
907,-3.0905950616994677,5.702160443297418,1.3924526455822965,2.5467927177419165,0.6655391400549135,-0.5983702515897202,-1.5341433893848997,0.5109858304897572,1.0095894495417306,2.1041438560107233,2.0561547259583284,0.0854793317277871,0.5915016080345636,-1.3021794254642143,-0.6617403655066928,-0.9256403123930781,0.22333480099313802,-0.6332549092703653,-0.36996955326268177,-0.8977438187928475,-1.3138817406078518,-0.2243356773940255,0.6974978038355868,-0.942608198562628,-1.9202781511781086,0.8122532916683827,0.7101390065860008,0.6206283307070946,0.03591597176319039,-0.3441366903957262,1.0549809155686702,-0.8836876431522952,-0.0269132405384358,-0.09440446109974968,-0.9320767395622052,-1.4699212366586059,-0.09693886421660247,0.0985446690889803,-0.5796992131744121,-0.8218692530283904,0.4210950892944196,-1.0678899367815449,-0.2932068731272403,-0.23771021957460836,-0.49210175673937256,0.024416743474777125,0.45792360220839234,-0.268557127062129,-0.9355396302548425,-0.4400216485602631,0.01972722607440555,1.63906799139062,-0.057976992285963425,0.18488957244694834,0.5318067168491186,-0.6731533976158868,1.1868898719002616,-1.1433588097456053,0.7984330792293887,-0.22669252171260054,-1.1737649139853161,-0.42032885183796775,1.1227588723735769,-0.06898819721399
908,-2.4909203601475283,2.355625358180348,0.8611864427649736,1.6770731999460837,-0.564264306922519,-1.1522536761585132,-0.02648117694937996,0.2559497791754876,1.5034276382067513,1.7503707796275427,0.7767994438171594,2.001861651516584,0.5670033103346781,-1.8311154598318402,-1.5886909352940728,-0.6348860127495702,0.48868284212498986,1.0729215743016083,-0.2148506881820571,-0.3666635981378634,-2.006933810294789,-0.6250061822314039,0.6334699656191851,-0.4438225303298253,-0.6289053643868401,1.3654251828211021,-0.25767007477778797,0.5458585713149559,-0.7810862617204035,-0.6975513750772343,1.9887335436762361,-0.3577251561580861,0.8545887373031258,-0.47575099808487287,-0.6191430861537918,-0.21176204757703704,-0.27777975304023544,-0.44024609034665113,0.40408317489295775,-0.13797862293911678,-0.9342520215118602,0.5311001157284172,-0.10735844255667529,0.006596983840265941,-0.7916176114292954,0.8658128274389173,0.5019904992466759,0.9026758374341508,-0.46262457374289395,-0.611853802141732,0.6250577699706141,0.24897034961468895,0.6291953117345362,1.1583914005859879,0.7559835712446613,0.3826482090789043,0.11142787615151256,-0.7121737205075097,1.060031613150019,-0.9140055838173755,-0.20122965097354015,-0.281317655334145,-0.036586990013118985,0.9726479477625497
909,-0.9962229684925745,5.763028176372467,1.8691178998437965,5.227334364537283,-0.9561991427923227,-0.23888586117313126,-1.7289961151188986,1.1975698571624127,1.3360472969057908,0.6132220470883811,2.3900604821988414,1.74400185437032,1.1628559587581633,-1.390427643872265,-2.808184355888786,-1.5625506656448809,-0.7703997032923584,1.3006566662524452,-0.1424933433509315,-0.5882554319957944,-2.527522923854913,0.15335130216523796,-0.5098942942182131,-0.3659934046405088,-2.164919080313914,0.9593773225369087,0.3369284919862763,-0.3828585096340602,-0.2712481314218269,0.11656975536102526,1.0496057005583384,-0.12224602377042815,-1.2585370179016988,0.2800021754781679,-0.34632975042767566,-1.1058673299569886,0.30232096334132247,-0.26595216764928087,-0.055933672190427386,-1.0557831332260152,-0.5895700838807867,0.6663342100568328,-0.7365824886011669,-0.3828858340223041,0.18830022185127465,-0.7384768881902654,0.4925617535954836,0.568992830092363,-0.4007539134800438,0.018201427846408713,0.22155907438153177,-0.375950294697341,0.04050044850054446,-0.3283079152312349,-0.6995260836086631,-0.22952242422714408,-0.7068758707201706,-1.092084501577335,1.12125404805247,-1.5552910538412308,-0.9945755707545475,0.403145246979731,0.17461108456717267,0.2964021602563962
910,0.3099645738362078,-0.9937964492034559,-2.2342364219539075,0.7960883248986554,-0.6178530648511842,0.9617752742354362,-0.30438854309192276,-1.1294207796037488,1.2515850883532635,0.15252183462103996,-0.5575277330015787,0.8196446064094431,-0.8153938393239859,0.5321686077527076,0.0862189332373065,1.1903125639794896,0.02958736973337811,1.2050552519936795,1.5630834324183287,0.7742822694018999,0.583489676468259,0.47885398415160074,-0.031349143043608294,-0.7340605305516714,-0.7043885808971995,-0.44697273361667283,-0.45356584976224956,-0.5667358434549644,0.45166602842656856,0.04133318559436049,-0.8881636298027408,1.3698537330021787,-0.7239281947136355,-0.9479919908319343,-0.6155472827133258,0.14959641499203738,-0.721890765664208,0.11436976389430348,-0.48110317430837607,-0.11114889046303089,0.42230771329049327,0.13054122415726926,0.8360619457152516,-0.9403402557131586,0.7358409442746614,0.9292635082105823,0.363174935757748,0.5564984468847405,0.2224965955423328,-0.6410716371613084,0.6308189268786613,-0.9775684447730943,0.38278825068547684,1.0477067525989108,-1.469995206496608,-1.3733915403176415,0.9611864561900427,0.7668875439746395,0.51180395138149,0.40967752966175225,0.18121286458961605,-0.5068663771659314,-0.6087827948311791,-0.024369323516181696
911,-3.6674807118561534,4.533205826915621,-0.29731260146103056,-0.09913204386064045,4.129721436236399,0.8798056857865257,-3.027513340057001,1.1724495194922044,-0.2001210540792323,-0.649374253944,0.2738709229455022,-1.8889827666438002,-0.7885313430061649,1.6886176680044542,-0.9297378722210353,0.6127253551005358,2.7988910620156027,0.41707666301966534,1.060461502474003,-0.656125790190701,2.6732627667735516,-0.5234906880388981,0.1553950814216219,2.132095017149502,-2.65425323165767,-1.8490098774583004,-2.1087305048180847,0.3645447761990016,0.03920275329389755,-0.09991413527839375,-0.2243712930828419,-0.8767971861270284,-0.06524617507566921,0.13483147875894266,0.5665167770412063,-0.19565961848105995,0.17407478502025053,-1.2982162870763705,-1.2604973038811298,-1.5001100442699713,0.3333885844290185,-0.6963905660422924,0.3386896246331907,-0.7645807505177833,-0.35957086270907196,-0.5954253865990509,-0.5935986970361959,0.31147920191341466,-0.15120515856374256,0.7057473397833184,-0.017061233586118774,0.14697269488662285,-0.8226758807235225,-0.4953568532924353,1.2784708294889375,0.016926591942744443,0.29826121523947174,-0.6397058405721746,0.7058022688440724,-0.4169908405324134,-2.1584156664299607,-0.5320936529065032,2.017068986068502,0.3206310265340002
912,-2.39564918000886,1.0417595394838202,-0.3053066913045608,1.2235339940171883,-1.5032183977192668,-1.8995500619196215,-0.12834546387590634,0.5482565026091764,0.2537182554000756,0.24471163311240596,-1.3876903350595402,0.17218338703019737,-1.5079376967834586,-1.3180419913587362,0.42161801867909465,-3.0999483471184504,-2.1033924893610556,1.3272715970762532,0.07235034602057622,-1.3085932090701338,-0.27079794450109856,-0.8132649088174462,-1.3334131032149188,1.444415694040476,-0.30917265706604696,0.5321424378278836,0.4749123519673623,-0.6083655305176892,0.19821452562092756,0.5058406276250306,0.40750299001188656,0.19210216405845965,0.843604413214817,0.3881820477332035,-0.11779758506456328,-0.3937351230106912,0.1637065604283062,0.2560232501659484,-0.14496544468991096,-0.5868836991448014,0.22618579158879376,0.5101889548778636,-0.2866421727204431,-0.07099102329654595,-0.7175305445526162,-0.3422658009979339,0.13812219674993836,-0.5772583296860485,-0.049041601352813144,-0.20639399550509763,0.09702381264058829,-0.5231014017937055,0.20842138791237963,-1.1220682833999056,-0.8313499527587935,0.49608974900654035,-0.45519357338055466,-0.39955598391298064,-0.6516064169382618,-0.9171839289503754,-0.30348447213069496,-0.10625679537675597,-0.5231937352405708,-0.22996788456628253
913,0.1366732197817746,2.751113460132545,0.6856435699734789,2.700724864085232,0.32002912523028804,0.7741143762061247,-0.17214033461336242,0.9757090860180873,1.0437898711276488,-2.336483039274169,-3.2493159794011413,0.8295228602352331,-1.6898637473068319,-0.9849287173319506,-1.152024174814487,-1.288978687725511,-0.9986259306327361,1.9779276107517911,-0.3814999320912593,-0.3959358498038097,0.00258472113697078,-0.1460161625671345,-1.2770447110344376,1.0756484017008388,-1.1263270616063592,0.6500771074259357,0.19543986123801688,1.5919222860468127,0.2932659727296091,0.20172120173370894,0.5198390674203156,0.606000679788679,0.6491665092644562,0.3861828042487178,-0.9443099728825002,-1.1422316766712808,0.08342452532104627,1.4518000482022166,-0.08281102382401162,-0.15721123492097794,-0.9086424297779707,1.4081356912622258,0.2763149063634356,0.6622874396592879,-0.023491898452728723,-0.49479028189467744,0.5643958870269661,-0.704868894747499,0.24231184563838903,0.35664747384908957,-0.684195630622987,0.5996472703823199,0.052846461132291744,-1.620150173992052,-1.2261227639962855,-0.7634013118355871,-0.08125150592218684,-0.5609288914582506,-0.6794049051702188,-0.5874912080596257,0.4217686885412532,0.560214296695565,-0.25588082079888314,-1.217148967251546
914,1.3316250408406964,2.972274854185437,1.1571691928706271,3.007333150355457,0.9642889088279732,0.7223798331628533,-1.0382660928477034,0.9893271562544519,-0.6554903204903582,-4.322761065815906,-2.385107036446727,1.2512622629682475,1.6447738290438425,0.2262670028423809,-0.2550011946276658,1.1823362575641092,-0.5541488143224031,1.738701519528654,-0.47327095877521635,2.183584824316617,-0.1054876733838806,0.643730367891443,-0.6603737433495211,1.4794047648887556,-1.7777519555355117,-0.3304375213513004,-0.5865811704875931,1.6162735998342876,0.36328308297257283,0.5274796164372286,0.5709466524440352,0.41203099345074695,-0.9789669644794868,-0.5747350879987793,0.2834262624746768,-1.043863888537588,-0.9156617227314989,-1.155641546215574,-0.5987811740800204,-0.3714648541640819,1.8315270126399505,-0.13763981949599927,-0.25275729388072776,1.497501880102526,-0.9552621448242725,0.15294559017110626,0.10790499004038526,-0.12639906596859246,0.3251298455206165,0.4164095376397229,-0.18146664884805092,-1.078437636184519,1.2253120998682878,0.7035749691840886,-0.15968987921673197,0.24787541304212696,-0.14695285322921212,0.08535451424031398,0.860171267907809,-1.2083729880294156,0.7666612996781433,0.9118522075219974,-0.6212050858971447,0.6439592698068688
915,1.0607673492238772,3.1135868930905573,1.2896745322897059,1.5371114018313587,1.9514742649169505,1.6270711646283231,-1.779559046033724,0.6581593156546526,-0.7439950988688365,-4.692640287067385,-1.763002731361008,0.2587746257869211,1.6137471375917267,0.23962409341213578,-0.16238863501485862,0.6654363294034099,-0.0435556457232415,1.639367748348001,-0.35816866444787315,2.823243737484668,-0.5839082608771788,0.5326653382005995,0.4679571674855831,0.8530936879575128,-1.494320179537548,-0.04033838423399877,-0.8855450228673165,0.6397783625023541,0.5713022325749799,-0.6411004288833588,0.49866056757542665,1.1277840151750897,-0.8369308427953398,0.38855703924300017,-0.6602081341333955,-0.6582490212625514,-1.2356295304595852,-0.35311573674883084,0.22669227509817585,-0.8312839167311579,1.4310947961844112,-0.58369679619651,-0.5550855559237589,1.4424146427073785,-0.32744450823096755,1.1111624899150534,0.002544851920921354,-0.27918469422194414,-0.13694636910444102,0.12863702533599253,-0.3610692629980687,-0.8147593547187704,0.7152803840200165,2.0346536793453036,-0.15315592199977276,0.40809439468009384,-0.6275481947981443,0.018560665815377825,1.0904917776146905,-0.1910787298120138,0.5311309683764581,1.150504855742367,0.17663950702760486,0.4809353678260779
916,-2.65749105673619,3.8441601982675144,-0.9614330003341247,2.5170772076837915,0.388577967894443,0.3251460437546241,-0.3579882951416853,-0.45004096368150054,0.23537008826903286,1.9098111108802538,1.384607789217358,-0.7181969722335282,-0.2086675662985258,-1.2175269305637495,-0.8493601478817528,-2.687230825399971,0.26323765962565765,-0.9840333655959136,0.9776693667502538,1.005162100719863,-0.22145957278557715,0.7816138981117351,0.10494707615105998,-0.5525615676955911,2.61791155706989,0.7742041127535126,-0.5133836102905167,-0.3248382891852835,0.3384864998632937,0.8943392330443903,-1.7075161815222448,0.5381676676520794,-0.5183828878454552,-0.9133511294439879,-0.15414411039768544,-1.245518799054037,-1.209090838476873,-0.7489546219994043,0.7521843328775921,1.0435191319810744,-0.16172727060801428,-0.6885568830223353,-0.9780950736504644,-0.8069084425838524,0.22787894783717474,-0.12966668534515355,1.143585397912371,0.19451270272385185,-0.4598719060305821,-0.9190274429163459,0.24310433418129784,1.1811396257081714,0.3260688367414699,-0.974391291369229,0.8304507403164056,-1.8347558895974898,-1.5556701242656796,0.13204219756909638,-0.47021686545871344,-2.2149444931311826,-0.2620813641149653,-0.12096426420777051,-0.3093495333755085,-1.1612140066143
917,-2.230899986852559,0.6517577323629777,-1.2738209137040628,-0.3169269058397147,0.043549814762226524,0.640446126300054,-0.008283091143075572,-0.22210498466615922,0.9948622752142954,-1.4321050389042396,-0.9857856468048578,-0.4935743044157821,-0.9433877021849485,-1.387053642228896,0.8399752441624679,-0.9300510932063031,-0.6889251503518475,0.20916852118036483,0.07224466682008757,-0.03143932164812069,-0.2838580476685484,-1.0020980797276322,-0.7756365943124518,0.49091986340403226,0.7124912687649262,0.2437092015380678,0.7541207130871368,-0.05798114330906656,0.18528256272962107,0.26392695686873235,0.9766186096830873,-0.13208021628980082,0.8025528417556413,0.07503120385035944,-0.046391114976500225,0.07438683584052855,-0.10180545869429872,-0.17873955420818244,-0.09062173081599018,0.09099667424181435,-0.10808884425768128,0.3399590521974331,-0.0284674618447963,0.5920507867627554,-0.13175531912962576,-0.30432515784203307,-0.46929339116819874,-0.43651272128239443,0.3216485687437429,-0.4977227798327928,0.6364500545530472,-0.043896048623847855,-0.40958286238222924,-0.4760738625567794,-0.8671694303815272,0.0006896497399448698,0.1877761306362929,0.2608761014572744,-0.0033248837232599526,0.10379894446984023,0.28153230496925374,-0.27878592025718707,-0.02114044186697743,-0.5932711560603694
918,-3.085579893582674,1.1245211655462213,-0.3158173066541521,-0.5842702774802124,1.3711376197342684,-0.7025679590289683,-0.9623279026091769,-0.13620436413417117,0.1821530328611463,0.4026669519156205,-0.29972792037205376,-0.3766102975261846,-0.6720779941512476,-0.4084725877690007,0.6270237748643493,0.8157385124250635,-0.7796890790715372,-0.2193304843629724,-0.20424256068966135,0.39685320581752415,0.026633085652275096,0.5453240160057841,-0.0568364404017169,0.126986242357832,0.7661312612233917,0.009892004036912538,-0.6318289460453972,-0.23154468834656824,0.1466107247100037,0.6988453846545818,-0.7252038492802989,-0.5007106750885658,-0.012961750740036693,-0.07029927137850953,-0.08192591732829685,-0.008668906215186845,-1.327626807865529,-0.5064362473477121,-0.6944809410007657,0.8170376985428369,0.2245967251076686,-1.1691223782504312,0.7546697163687173,0.9445482328377433,0.30057565180854917,0.32319957782735587,0.48293365524292675,-0.16849509692812026,0.7694413537749571,-0.8938564879147725,0.3701364865239007,1.3632344248982105,-0.7832740616827085,-0.4616599499395093,0.6644800044403435,-1.0527632763588466,0.36168473163390435,0.7938972761114639,0.2996122602867766,-1.0768260882902576,-0.27432658518473146,-0.4995631154816317,0.3759439489113323,-0.4479434435726891
919,0.8783265805064837,3.147526436003282,0.780989863766882,4.097598555266208,-1.2904934652060676,0.9673698413204244,1.3417879659675012,-0.24017320048383645,0.9434930285064917,0.9629858233850066,0.453508128208833,1.9814387164998737,-0.09726995383985507,-0.01846404297074164,0.014286794246841098,-1.4893591979584797,0.3608699727423373,-0.271961917690617,2.148126629085425,-1.1677105210039695,-1.4828751338830184,-1.2630469794282169,0.6674926475604249,-0.4817395887778917,-0.31373236812812716,0.16545801372591765,-0.3548579891271997,-0.5181880213087213,-0.9935990720773556,0.7083353027908033,1.3842249167284197,-0.5165953986346185,-0.6572626655387939,0.35772059797587813,-1.7362312181747106,-0.13874885047673763,-0.9635843669414874,0.21922411807043468,-0.506879094678885,0.008693602200112616,-0.05769230962596317,0.11045631190023582,0.47209295016086084,0.5144097901636544,0.17761636239177334,-0.44154989051814064,-0.2234514386454879,0.19733463739799328,0.14349558213690927,-0.05572680506583816,0.5853264868008776,0.16687105971456145,-0.6942791250875711,1.86292638373941,0.45236533388854216,-0.22628766620300111,-0.630733623393373,0.23438408627549576,0.7515575786991823,0.9139870346932155,0.1896394967396054,-0.32671267216548394,0.13157768765821307,-0.39713699252901175
920,-3.283489936029258,5.312319122201284,-0.7961433338032082,2.0801298237781354,3.783245130375615,1.2668403724870767,-2.996326795514399,0.6338872986865653,0.1656161847250805,-1.4913023924161357,1.34425363454785,-1.1696622026228065,-1.5388624237518942,-1.3064356926427774,-2.2671531658878097,-0.4273171544171862,0.01613581585853191,0.24719276714634592,-1.1232816522341613,1.5492015881203738,-0.36898405870182466,-2.4511767484921894,0.802007979751805,-0.19066524994884837,-2.5078640275963546,0.8815331382277054,0.23127354629348656,0.1851916596128065,-1.8409740020026826,0.7724792268477515,0.6478602605692297,-0.24135958233728427,-1.8631894021568862,-0.056625355144381585,0.77767438077304,0.47057526319917037,0.6460610439718346,-0.7051119650832148,0.4044205696509702,-1.9355638878713957,-1.130370829023254,0.24045020733414102,-1.8750489101512993,-2.1301848806089403,-1.962499530623808,0.025117089538567533,-0.9020260493921901,0.9071965451153268,1.2944122019406623,0.7824299740787223,0.4602064283879224,-0.5764391624582262,1.7511051638300272,0.4982175044382646,0.22695001782924087,0.20354975867499608,0.16388879258601546,1.1924173719307456,-1.0255734705880437,-0.9141931410375508,-0.4562679924845039,-0.6118035645668671,1.3869966398906444,0.7899863987281103
921,4.251453491778228,1.7448554539612355,3.9908434655674143,4.176557806473321,-2.3326708845854727,-1.631348603250705,-0.7207018879752245,-1.4290462750989936,-0.34914419959777554,-0.8581219109023175,2.7963598477460536,0.24975826456679479,0.30640021169299786,1.0120063210219723,-2.300480868168285,2.6894341148179324,-2.4442945744673503,-0.9866210436877868,0.5029878702317296,-1.006744347579189,0.2608342903606485,-0.2805168153781461,1.5807377324297027,-0.7261614493295694,1.49041441286135,-1.0684375999919515,1.4090604898383405,0.82705945607791,1.6088670670082497,-0.08356895757838144,1.4017697506116453,0.06497114704585732,2.4245247384293025,-0.9305521317558347,1.9096278220203708,0.2605771930081026,-1.2406253797048865,0.773845268838136,0.5528652974686726,-1.3797148058970334,1.7075611440028449,-1.367788936933409,0.15246409705703937,-0.9114637980779918,1.186308183510873,-0.03875901787143185,0.35930717754132113,1.2590786223379673,-1.3511794997223552,1.6135138669732991,-0.09442497867719957,-0.7787474780323309,0.08320259795708906,-0.3590660733751757,-0.38091828824397833,0.5855675967551779,-0.44665151335321673,1.040275952833428,0.7840487100834769,-0.7609265117573505,-0.7932118993252293,-0.3880644289831171,0.9976117530732737,0.18908591220591386
